hpo_id	hpo_name	gene_id
HP:0001824	Weight loss	57338
HP:0000006	Autosomal dominant inheritance	57647
HP:0001508	Failure to thrive	9453
HP:0000006	Autosomal dominant inheritance	54796
HP:0002014	Diarrhea	64421
HP:0001903	Anemia	5896
HP:0001903	Anemia	5897
HP:0000100	Nephrotic syndrome	100
HP:0000100	Nephrotic syndrome	3561
HP:0000100	Nephrotic syndrome	3575
HP:0000100	Nephrotic syndrome	3981
HP:0000100	Nephrotic syndrome	6023
HP:0000100	Nephrotic syndrome	55636
HP:0001250	Seizure	5805
HP:0000006	Autosomal dominant inheritance	6337
HP:0002783	Recurrent lower respiratory tract infections	1080
HP:0002783	Recurrent lower respiratory tract infections	6337
HP:0002783	Recurrent lower respiratory tract infections	6338
HP:0002783	Recurrent lower respiratory tract infections	6340
HP:0001250	Seizure	1496
HP:0001250	Seizure	10733
HP:0003621	Juvenile onset	773
HP:0000007	Autosomal recessive inheritance	60495
HP:0000083	Renal insufficiency	9860
HP:0000083	Renal insufficiency	60495
HP:0001250	Seizure	29899
HP:0000006	Autosomal dominant inheritance	1815
HP:0000007	Autosomal recessive inheritance	4292
HP:0001263	Global developmental delay	5832
HP:0001263	Global developmental delay	2006
HP:0001263	Global developmental delay	10516
HP:0002014	Diarrhea	1674
HP:0000007	Autosomal recessive inheritance	6554
HP:0000007	Autosomal recessive inheritance	56203
HP:0003593	Infantile onset	8991
HP:0000006	Autosomal dominant inheritance	4884
HP:0000007	Autosomal recessive inheritance	83538
HP:0003621	Juvenile onset	7043
HP:0000007	Autosomal recessive inheritance	29980
HP:0011463	Childhood onset	23204
HP:0001263	Global developmental delay	2736
HP:0002014	Diarrhea	5205
HP:0003621	Juvenile onset	79734
HP:0001250	Seizure	56947
HP:0003621	Juvenile onset	59341
HP:0003621	Juvenile onset	631
HP:0003593	Infantile onset	6328
HP:0002240	Hepatomegaly	83706
HP:0000100	Nephrotic syndrome	7225
HP:0001903	Anemia	64241
HP:0000100	Nephrotic syndrome	2013
HP:0001263	Global developmental delay	6558
HP:0003829	Typified by incomplete penetrance	2271
HP:0003621	Juvenile onset	7170
HP:0000007	Autosomal recessive inheritance	2956
HP:0000007	Autosomal recessive inheritance	80726
HP:0002384	Focal impaired awareness seizure	9568
HP:0001250	Seizure	8560
HP:0003621	Juvenile onset	1427
HP:0011463	Childhood onset	375790
HP:0000006	Autosomal dominant inheritance	64423
HP:0003593	Infantile onset	6334
HP:0003593	Infantile onset	6601
HP:0001250	Seizure	83480
HP:0011463	Childhood onset	131669
HP:0000006	Autosomal dominant inheritance	1747
HP:0000007	Autosomal recessive inheritance	157570
HP:0000007	Autosomal recessive inheritance	388551
HP:0001250	Seizure	11253
HP:0000007	Autosomal recessive inheritance	4913
HP:0011463	Childhood onset	11261
HP:0003621	Juvenile onset	6840
HP:0000007	Autosomal recessive inheritance	126410
HP:0003593	Infantile onset	545
HP:0001250	Seizure	64324
HP:0000083	Renal insufficiency	10297
HP:0000083	Renal insufficiency	29072
HP:0003621	Juvenile onset	116228
HP:0000006	Autosomal dominant inheritance	1760
HP:0000006	Autosomal dominant inheritance	2153
HP:0001522	Death in infancy	7490
HP:0000006	Autosomal dominant inheritance	8419
HP:0000007	Autosomal recessive inheritance	11285
HP:0001263	Global developmental delay	11285
HP:0001250	Seizure	8558
HP:0001263	Global developmental delay	5689
HP:0000006	Autosomal dominant inheritance	8557
HP:0000006	Autosomal dominant inheritance	117581
HP:0000006	Autosomal dominant inheritance	5426
HP:0001250	Seizure	2893
HP:0001903	Anemia	16
HP:0001903	Anemia	833
HP:0001903	Anemia	2068
HP:0001903	Anemia	2071
HP:0001903	Anemia	2961
HP:0001903	Anemia	6897
HP:0001903	Anemia	7737
HP:0001903	Anemia	136647
HP:0001903	Anemia	404672
HP:0003593	Infantile onset	26276
HP:0032262	Pulmonary tuberculosis	1536
HP:0002014	Diarrhea	84936
HP:0000006	Autosomal dominant inheritance	5156
HP:0001263	Global developmental delay	6658
HP:0000006	Autosomal dominant inheritance	6578
HP:0000969	Edema	3248
HP:0000969	Edema	6578
HP:0002135	Basal ganglia calcification	760
HP:0003621	Juvenile onset	1832
HP:0003819	Death in childhood	55610
HP:0011463	Childhood onset	427
HP:0001263	Global developmental delay	3778
HP:0001903	Anemia	261734
HP:0000006	Autosomal dominant inheritance	29914
HP:0000007	Autosomal recessive inheritance	130951
HP:0000006	Autosomal dominant inheritance	5894
HP:0000006	Autosomal dominant inheritance	6683
HP:0000007	Autosomal recessive inheritance	79882
HP:0000006	Autosomal dominant inheritance	3853
HP:0003593	Infantile onset	8989
HP:0000007	Autosomal recessive inheritance	1959
HP:0003621	Juvenile onset	4627
HP:0000006	Autosomal dominant inheritance	1282
HP:0000007	Autosomal recessive inheritance	1053
HP:0000007	Autosomal recessive inheritance	84700
HP:0001250	Seizure	9255
HP:0000007	Autosomal recessive inheritance	658
HP:0001894	Thrombocytosis	5966
HP:0000007	Autosomal recessive inheritance	3293
HP:0000007	Autosomal recessive inheritance	84627
HP:0001250	Seizure	3242
HP:0001250	Seizure	50484
HP:0011463	Childhood onset	1278
HP:0000006	Autosomal dominant inheritance	116369
HP:0000007	Autosomal recessive inheritance	283847
HP:0001250	Seizure	79644
HP:0011897	Neutrophilia	55343
HP:0000007	Autosomal recessive inheritance	6261
HP:0001250	Seizure	79718
HP:0000006	Autosomal dominant inheritance	10625
HP:0001250	Seizure	1615
HP:0000007	Autosomal recessive inheritance	93426
HP:0002113	Pulmonary infiltrates	5156
HP:0000006	Autosomal dominant inheritance	1748
HP:0003829	Typified by incomplete penetrance	2260
HP:0001250	Seizure	6197
HP:0000083	Renal insufficiency	81494
HP:0001508	Failure to thrive	5000
HP:0001508	Failure to thrive	990
HP:0001508	Failure to thrive	4998
HP:0001508	Failure to thrive	8318
HP:0001508	Failure to thrive	23594
HP:0001508	Failure to thrive	51053
HP:0001508	Failure to thrive	81620
HP:0001263	Global developmental delay	5000
HP:0011463	Childhood onset	51702
HP:0003593	Infantile onset	80267
HP:0011463	Childhood onset	9371
HP:0000083	Renal insufficiency	100147744
HP:0000007	Autosomal recessive inheritance	2661
HP:0011463	Childhood onset	11277
HP:0011463	Childhood onset	1337
HP:0000007	Autosomal recessive inheritance	8867
HP:0000006	Autosomal dominant inheritance	9197
HP:0002840	Lymphadenitis	653361
HP:0001903	Anemia	80739
HP:0000006	Autosomal dominant inheritance	368
HP:0001250	Seizure	55681
HP:0000007	Autosomal recessive inheritance	5915
HP:0000006	Autosomal dominant inheritance	2697
HP:0003593	Infantile onset	10585
HP:0001250	Seizure	7862
HP:0003593	Infantile onset	165
HP:0001263	Global developmental delay	2261
HP:0002783	Recurrent lower respiratory tract infections	5295
HP:0002090	Pneumonia	5293
HP:0002090	Pneumonia	5295
HP:0002090	Pneumonia	5728
HP:0001250	Seizure	64857
HP:0000006	Autosomal dominant inheritance	9132
HP:0003621	Juvenile onset	5468
HP:0000006	Autosomal dominant inheritance	203228
HP:0001250	Seizure	5354
HP:0000007	Autosomal recessive inheritance	2660
HP:0001263	Global developmental delay	10293
HP:0003593	Infantile onset	3071
HP:0000007	Autosomal recessive inheritance	7172
HP:0000006	Autosomal dominant inheritance	221496
HP:0006532	Recurrent pneumonia	9094
HP:0000007	Autosomal recessive inheritance	3651
HP:0000007	Autosomal recessive inheritance	51761
HP:0001250	Seizure	767
HP:0001250	Seizure	7436
HP:0001250	Seizure	51761
HP:0001250	Seizure	124997
HP:0001250	Seizure	347733
HP:0002240	Hepatomegaly	6729
HP:0002240	Hepatomegaly	51119
HP:0002240	Hepatomegaly	134218
HP:0001903	Anemia	79631
HP:0000729	Autistic behavior	6729
HP:0000729	Autistic behavior	51119
HP:0000729	Autistic behavior	134218
HP:0001250	Seizure	4983
HP:0000007	Autosomal recessive inheritance	81788
HP:0003819	Death in childhood	4703
HP:0003593	Infantile onset	55699
HP:0003621	Juvenile onset	1824
HP:0000006	Autosomal dominant inheritance	2121
HP:0000006	Autosomal dominant inheritance	132884
HP:0000007	Autosomal recessive inheritance	27151
HP:0000729	Autistic behavior	2563
HP:0000729	Autistic behavior	84059
HP:0000729	Autistic behavior	112755
HP:0000729	Autistic behavior	348980
HP:0003621	Juvenile onset	112476
HP:0002384	Focal impaired awareness seizure	5138
HP:0001250	Seizure	23030
HP:0003621	Juvenile onset	1959
HP:0002783	Recurrent lower respiratory tract infections	6809
HP:0002240	Hepatomegaly	6772
HP:0001433	Hepatosplenomegaly	10043
HP:0000007	Autosomal recessive inheritance	2313
HP:0000007	Autosomal recessive inheritance	5833
HP:0000007	Autosomal recessive inheritance	90411
HP:0000006	Autosomal dominant inheritance	1415
HP:0000006	Autosomal dominant inheritance	1411
HP:0001250	Seizure	6908
HP:0000007	Autosomal recessive inheritance	1001
HP:0003621	Juvenile onset	55624
HP:0000007	Autosomal recessive inheritance	118856
HP:0001824	Weight loss	330
HP:0001824	Weight loss	3492
HP:0001824	Weight loss	8915
HP:0001824	Weight loss	10892
HP:0001824	Weight loss	27086
HP:0000006	Autosomal dominant inheritance	5660
HP:0001250	Seizure	8883
HP:0000007	Autosomal recessive inheritance	10516
HP:0006532	Recurrent pneumonia	4052
HP:0006532	Recurrent pneumonia	10516
HP:0006532	Recurrent pneumonia	30008
HP:0000083	Renal insufficiency	3251
HP:0001250	Seizure	63035
HP:0000007	Autosomal recessive inheritance	285203
HP:0003829	Typified by incomplete penetrance	2516
HP:0000006	Autosomal dominant inheritance	2074
HP:0003621	Juvenile onset	5573
HP:0003621	Juvenile onset	84634
HP:0000006	Autosomal dominant inheritance	4091
HP:0003621	Juvenile onset	80208
HP:0001263	Global developmental delay	2521
HP:0001263	Global developmental delay	10280
HP:0001263	Global developmental delay	10558
HP:0001263	Global developmental delay	57679
HP:0001263	Global developmental delay	80208
HP:0001250	Seizure	5296
HP:0001250	Seizure	894
HP:0001250	Seizure	10000
HP:0001419	X-linked recessive inheritance	286410
HP:0000006	Autosomal dominant inheritance	2034
HP:0000007	Autosomal recessive inheritance	669
HP:0000007	Autosomal recessive inheritance	100127206
HP:0000006	Autosomal dominant inheritance	1029
HP:0003593	Infantile onset	4720
HP:0000006	Autosomal dominant inheritance	6926
HP:0003593	Infantile onset	79650
HP:0001522	Death in infancy	6608
HP:0001250	Seizure	2737
HP:0001250	Seizure	166378
HP:0000006	Autosomal dominant inheritance	6390
HP:0000006	Autosomal dominant inheritance	6391
HP:0001903	Anemia	3815
HP:0001903	Anemia	5156
HP:0001903	Anemia	6389
HP:0001250	Seizure	51
HP:0001250	Seizure	51112
HP:0000007	Autosomal recessive inheritance	23064
HP:0003073	Hypoalbuminemia	23533
HP:0003593	Infantile onset	51741
HP:0000006	Autosomal dominant inheritance	10220
HP:0000007	Autosomal recessive inheritance	2997
HP:0001250	Seizure	79731
HP:0003829	Typified by incomplete penetrance	6598
HP:0001250	Seizure	4771
HP:0001250	Seizure	8216
HP:0001250	Seizure	51004
HP:0001250	Seizure	6638
HP:0001250	Seizure	7319
HP:0001250	Seizure	51569
HP:0001250	Seizure	55656
HP:0000083	Renal insufficiency	5087
HP:0001250	Seizure	8818
HP:0000007	Autosomal recessive inheritance	164045
HP:0000006	Autosomal dominant inheritance	351
HP:0000006	Autosomal dominant inheritance	4353
HP:0000006	Autosomal dominant inheritance	4846
HP:0001250	Seizure	351
HP:0001250	Seizure	5663
HP:0001250	Seizure	5664
HP:0001250	Seizure	6653
HP:0001250	Seizure	10347
HP:0001250	Seizure	10452
HP:0012759	Neurodevelopmental abnormality	54209
HP:0003621	Juvenile onset	79876
HP:0003593	Infantile onset	9509
HP:0001263	Global developmental delay	57176
HP:0000007	Autosomal recessive inheritance	26119
HP:0001250	Seizure	55294
HP:0011463	Childhood onset	7922
HP:0011463	Childhood onset	203547
HP:0003621	Juvenile onset	5230
HP:0003621	Juvenile onset	5610
HP:0003593	Infantile onset	51081
HP:0003593	Infantile onset	443
HP:0000006	Autosomal dominant inheritance	5744
HP:0001250	Seizure	1374
HP:0003593	Infantile onset	116115
HP:0001954	Recurrent fever	1585
HP:0001250	Seizure	1105
HP:0000007	Autosomal recessive inheritance	63925
HP:0003621	Juvenile onset	4179
HP:0000006	Autosomal dominant inheritance	317719
HP:0001250	Seizure	9179
HP:0000006	Autosomal dominant inheritance	2896
HP:0000007	Autosomal recessive inheritance	124590
HP:0003829	Typified by incomplete penetrance	5073
HP:0003593	Infantile onset	2617
HP:0001250	Seizure	1137
HP:0003593	Infantile onset	6301
HP:0000007	Autosomal recessive inheritance	54806
HP:0001250	Seizure	11043
HP:0003621	Juvenile onset	3781
HP:0002240	Hepatomegaly	146059
HP:0001250	Seizure	9739
HP:0000007	Autosomal recessive inheritance	2645
HP:0003621	Juvenile onset	57122
HP:0003621	Juvenile onset	2296
HP:0001250	Seizure	4669
HP:0002202	Pleural effusion	8314
HP:0001250	Seizure	79709
HP:0001250	Seizure	54809
HP:0000007	Autosomal recessive inheritance	2165
HP:0002240	Hepatomegaly	939
HP:0011463	Childhood onset	84946
HP:0001419	X-linked recessive inheritance	1288
HP:0000729	Autistic behavior	6938
HP:0011463	Childhood onset	2744
HP:0003621	Juvenile onset	7453
HP:0001508	Failure to thrive	3242
HP:0001263	Global developmental delay	1778
HP:0000006	Autosomal dominant inheritance	116519
HP:0011463	Childhood onset	10235
HP:0003593	Infantile onset	4761
HP:0003621	Juvenile onset	2318
HP:0003593	Infantile onset	4204
HP:0002014	Diarrhea	8694
HP:0003829	Typified by incomplete penetrance	140628
HP:0003593	Infantile onset	9570
HP:0000007	Autosomal recessive inheritance	10586
HP:0000007	Autosomal recessive inheritance	26154
HP:0001433	Hepatosplenomegaly	26154
HP:0000007	Autosomal recessive inheritance	1769
HP:0001263	Global developmental delay	56652
HP:0001508	Failure to thrive	291
HP:0001508	Failure to thrive	11232
HP:0001508	Failure to thrive	56652
HP:0000969	Edema	5428
HP:0000969	Edema	50484
HP:0002113	Pulmonary infiltrates	2629
HP:0001744	Splenomegaly	950
HP:0001250	Seizure	11113
HP:0001894	Thrombocytosis	57217
HP:0002721	Immunodeficiency	5297
HP:0003621	Juvenile onset	8884
HP:0001903	Anemia	3674
HP:0000007	Autosomal recessive inheritance	116085
HP:0000006	Autosomal dominant inheritance	1690
HP:0000007	Autosomal recessive inheritance	55215
HP:0001250	Seizure	5621
HP:0002240	Hepatomegaly	8792
HP:0003621	Juvenile onset	81846
HP:0003593	Infantile onset	2273
HP:0000100	Nephrotic syndrome	718
HP:0001903	Anemia	2065
HP:0000007	Autosomal recessive inheritance	26146
HP:0000006	Autosomal dominant inheritance	7431
HP:0001263	Global developmental delay	3008
HP:0001250	Seizure	5455
HP:0000006	Autosomal dominant inheritance	93
HP:0000006	Autosomal dominant inheritance	23118
HP:0000006	Autosomal dominant inheritance	846
HP:0000006	Autosomal dominant inheritance	650
HP:0000006	Autosomal dominant inheritance	658
HP:0003593	Infantile onset	7053
HP:0001250	Seizure	23387
HP:0003621	Juvenile onset	79902
HP:0001263	Global developmental delay	55181
HP:0001250	Seizure	2731
HP:0000969	Edema	10002
HP:0000007	Autosomal recessive inheritance	9181
HP:0000007	Autosomal recessive inheritance	2683
HP:0000007	Autosomal recessive inheritance	147409
HP:0000007	Autosomal recessive inheritance	8087
HP:0011463	Childhood onset	3920
HP:0001522	Death in infancy	3899
HP:0003819	Death in childhood	79717
HP:0001250	Seizure	10479
HP:0011463	Childhood onset	6023
HP:0003593	Infantile onset	6023
HP:0003593	Infantile onset	5965
HP:0003593	Infantile onset	498
HP:0000006	Autosomal dominant inheritance	1548
HP:0000006	Autosomal dominant inheritance	1559
HP:0000006	Autosomal dominant inheritance	79001
HP:0001250	Seizure	80816
HP:0003621	Juvenile onset	7345
HP:0003621	Juvenile onset	84705
HP:0001263	Global developmental delay	6023
HP:0000007	Autosomal recessive inheritance	8898
HP:0001250	Seizure	5191
HP:0003621	Juvenile onset	4210
HP:0001744	Splenomegaly	4210
HP:0000007	Autosomal recessive inheritance	5019
HP:0001263	Global developmental delay	2294
HP:0000007	Autosomal recessive inheritance	257
HP:0011463	Childhood onset	2992
HP:0003593	Infantile onset	23321
HP:0000007	Autosomal recessive inheritance	4593
HP:0001250	Seizure	5105
HP:0011463	Childhood onset	55679
HP:0000007	Autosomal recessive inheritance	23155
HP:0001250	Seizure	539
HP:0000006	Autosomal dominant inheritance	57592
HP:0000007	Autosomal recessive inheritance	50846
HP:0003593	Infantile onset	79092
HP:0000007	Autosomal recessive inheritance	55503
HP:0000007	Autosomal recessive inheritance	54361
HP:0001250	Seizure	10084
HP:0000007	Autosomal recessive inheritance	55806
HP:0002090	Pneumonia	27019
HP:0001522	Death in infancy	8087
HP:0001903	Anemia	92345
HP:0003593	Infantile onset	1537
HP:0003593	Infantile onset	375056
HP:0003621	Juvenile onset	55746
HP:0000006	Autosomal dominant inheritance	5888
HP:0000007	Autosomal recessive inheritance	343637
HP:0001250	Seizure	23431
HP:0000007	Autosomal recessive inheritance	55135
HP:0003829	Typified by incomplete penetrance	4901
HP:0001263	Global developmental delay	6497
HP:0001508	Failure to thrive	2200
HP:0000006	Autosomal dominant inheritance	2767
HP:0000006	Autosomal dominant inheritance	8076
HP:0003593	Infantile onset	1315
HP:0011463	Childhood onset	4625
HP:0003593	Infantile onset	966
HP:0000007	Autosomal recessive inheritance	83544
HP:0001250	Seizure	5631
HP:0000007	Autosomal recessive inheritance	222662
HP:0003593	Infantile onset	5443
HP:0003593	Infantile onset	7173
HP:0000007	Autosomal recessive inheritance	9562
HP:0003621	Juvenile onset	112755
HP:0003621	Juvenile onset	51102
HP:0000007	Autosomal recessive inheritance	374407
HP:0001250	Seizure	55074
HP:0000007	Autosomal recessive inheritance	271
HP:0000006	Autosomal dominant inheritance	3356
HP:0000006	Autosomal dominant inheritance	6532
HP:0003621	Juvenile onset	7289
HP:0000007	Autosomal recessive inheritance	8200
HP:0000007	Autosomal recessive inheritance	54084
HP:0000007	Autosomal recessive inheritance	1513
HP:0000006	Autosomal dominant inheritance	2056
HP:0000007	Autosomal recessive inheritance	146754
HP:0000007	Autosomal recessive inheritance	51134
HP:0011463	Childhood onset	4976
HP:0000007	Autosomal recessive inheritance	6558
